id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist,geometry,flag
8147,2022-08-01 11:46:08,2022-08-01 11:46:53,2022-08-01 11:46:53,2022-08-01 11:23:38,113.997451,22.610585999999998,0,77,66247.6,1,0,1,533,POINT (113.997451 22.610586),1_1
8335,2022-08-01 11:46:53,2022-08-01 11:46:53,2022-08-01 11:46:53,2022-08-01 10:19:13,113.992332,22.602854999999998,20,41,65930.4,2,1,1,267,POINT (113.992332 22.602855),2_1
8458,2022-08-01 11:46:51,2022-08-01 11:46:54,2022-08-01 11:46:51,2022-08-01 06:50:50,113.990875,22.597076,26,258,66172.5,1,1,11,89,POINT (113.990875 22.597076),1_11
8365,2022-08-01 11:46:57,2022-08-01 11:46:57,2022-08-01 11:46:57,2022-08-01 06:58:33,113.99194299999999,22.601026,21,160,59563.4,1,1,5,442,POINT (113.991943 22.601026),1_5
8471,2022-08-01 11:46:57,2022-08-01 11:46:58,2022-08-01 11:46:57,2022-08-01 11:39:31,113.99375900000001,22.605611,24,243,71525.5,1,1,4,89,POINT (113.993759 22.605611),1_4
8335,2022-08-01 11:47:07,2022-08-01 11:47:07,2022-08-01 11:47:07,2022-08-01 10:19:13,113.99296499999998,22.603395000000003,24,29,65930.5,2,1,1,317,POINT (113.992965 22.603395),2_1
8365,2022-08-01 11:47:08,2022-08-01 11:47:08,2022-08-01 11:47:08,2022-08-01 06:58:33,113.992019,22.600510999999997,21,182,59563.5,1,1,5,467,POINT (113.992019 22.600511),1_5
8147,2022-08-01 11:46:08,2022-08-01 11:47:08,2022-08-01 11:47:08,2022-08-01 11:23:38,113.99744399999999,22.610584,0,77,66247.6,1,0,1,533,POINT (113.997444 22.610584),1_1
8147,2022-08-01 11:46:08,2022-08-01 11:47:08,2022-08-01 11:47:08,2022-08-01 11:23:38,113.99744399999999,22.610584,0,77,66247.6,1,0,1,533,POINT (113.997444 22.610584),1_1
8147,2022-08-01 11:46:08,2022-08-01 11:47:08,2022-08-01 11:47:08,2022-08-01 11:23:38,113.99744399999999,22.610584,0,77,66247.6,1,0,1,533,POINT (113.997444 22.610584),1_1
8471,2022-08-01 11:47:09,2022-08-01 11:47:09,2022-08-01 11:47:09,2022-08-01 11:39:31,113.99353700000002,22.605293,21,150,71525.6,1,0,5,295,POINT (113.993537 22.605293),1_5
8471,2022-08-01 11:47:09,2022-08-01 11:47:09,2022-08-01 11:47:09,2022-08-01 11:39:31,113.99353700000002,22.605293,21,150,71525.6,1,0,5,295,POINT (113.993537 22.605293),1_5
8411,2022-08-01 11:47:06,2022-08-01 11:47:09,2022-08-01 11:47:06,2022-08-01 06:50:11,113.999389,22.600275,23,312,51274.7,2,1,6,204,POINT (113.999389 22.600275),2_6
8458,2022-08-01 11:47:01,2022-08-01 11:47:10,2022-08-01 11:47:01,2022-08-01 06:50:50,113.99038600000002,22.597166,21,316,66172.5,1,0,12,203,POINT (113.990386 22.597166),1_12
8447,2022-08-01 11:47:10,2022-08-01 11:47:10,2022-08-01 11:47:10,2022-08-01 11:23:28,113.997932,22.605999999999998,21,243,78089.6,1,1,2,100,POINT (113.997932 22.606),1_2
8335,2022-08-01 11:47:10,2022-08-01 11:47:10,2022-08-01 11:47:10,2022-08-01 10:19:13,113.99308,22.603498000000002,20,73,65930.5,2,1,1,328,POINT (113.99308 22.603498),2_1
8335,2022-08-01 11:47:10,2022-08-01 11:47:10,2022-08-01 11:47:10,2022-08-01 10:19:13,113.99308,22.603498000000002,20,73,65930.5,2,1,1,328,POINT (113.99308 22.603498),2_1
8365,2022-08-01 11:47:15,2022-08-01 11:47:15,2022-08-01 11:47:15,2022-08-01 06:58:33,113.99193500000001,22.600137,20,195,59563.5,1,1,5,500,POINT (113.991935 22.600137),1_5
8458,2022-08-01 11:47:11,2022-08-01 11:47:15,2022-08-01 11:47:11,2022-08-01 06:50:50,113.990303,22.5977,22,5,66172.6,1,0,12,200,POINT (113.990303 22.5977),1_12
8447,2022-08-01 11:47:16,2022-08-01 11:47:16,2022-08-01 11:47:16,2022-08-01 11:23:28,113.997642,22.605992999999998,15,295,78089.7,1,1,2,71,POINT (113.997642 22.605993),1_2
8411,2022-08-01 11:47:12,2022-08-01 11:47:16,2022-08-01 11:47:12,2022-08-01 06:50:11,113.99913000000001,22.600505,23,313,51274.7,2,1,6,168,POINT (113.99913 22.600505),2_6
8458,2022-08-01 11:47:14,2022-08-01 11:47:17,2022-08-01 11:47:14,2022-08-01 06:50:50,113.99031799999999,22.597854,19,2,66172.6,1,0,12,183,POINT (113.990318 22.597854),1_12
8411,2022-08-01 11:47:13,2022-08-01 11:47:17,2022-08-01 11:47:13,2022-08-01 06:50:11,113.99908400000001,22.600551,24,314,51274.8,2,1,6,161,POINT (113.999084 22.600551),2_6
8447,2022-08-01 11:47:18,2022-08-01 11:47:18,2022-08-01 11:47:18,2022-08-01 11:23:28,113.99755,22.606029,17,286,78089.7,1,0,3,187,POINT (113.99755 22.606029),1_3
8471,2022-08-01 11:47:20,2022-08-01 11:47:21,2022-08-01 11:47:20,2022-08-01 11:39:31,113.993827,22.604701000000002,24,151,71525.7,1,0,5,281,POINT (113.993827 22.604701),1_5
8365,2022-08-01 11:47:22,2022-08-01 11:47:22,2022-08-01 11:47:22,2022-08-01 06:58:33,113.991798,22.599887,16,213,59563.6,1,1,5,530,POINT (113.991798 22.599887),1_5
8147,2022-08-01 11:46:08,2022-08-01 11:47:23,2022-08-01 11:47:23,2022-08-01 11:23:38,113.99744399999999,22.61058,0,77,66247.6,1,0,1,533,POINT (113.997444 22.61058),1_1
8147,2022-08-01 11:46:08,2022-08-01 11:47:23,2022-08-01 11:47:23,2022-08-01 11:23:38,113.99744399999999,22.61058,0,77,66247.6,1,0,1,533,POINT (113.997444 22.61058),1_1
8335,2022-08-01 11:47:25,2022-08-01 11:47:25,2022-08-01 11:47:25,2022-08-01 10:19:13,113.99388799999998,22.603666,18,56,65930.6,2,1,1,413,POINT (113.993888 22.603666),2_1
8471,2022-08-01 11:47:24,2022-08-01 11:47:25,2022-08-01 11:47:24,2022-08-01 11:39:31,113.99395700000001,22.604469,25,150,71525.7,1,1,5,252,POINT (113.993957 22.604469),1_5
8365,2022-08-01 11:47:26,2022-08-01 11:47:26,2022-08-01 11:47:26,2022-08-01 06:58:33,113.99169099999999,22.599756,16,219,59563.6,1,1,5,548,POINT (113.991691 22.599756),1_5
8365,2022-08-01 11:47:26,2022-08-01 11:47:26,2022-08-01 11:47:26,2022-08-01 06:58:33,113.99169099999999,22.599756,16,219,59563.6,1,1,5,548,POINT (113.991691 22.599756),1_5
8411,2022-08-01 11:47:22,2022-08-01 11:47:26,2022-08-01 11:47:22,2022-08-01 06:50:11,113.998825,22.600984,24,347,51274.8,2,1,6,106,POINT (113.998825 22.600984),2_6
8447,2022-08-01 11:47:27,2022-08-01 11:47:27,2022-08-01 11:47:27,2022-08-01 11:23:28,113.997055,22.606204,20,290,78089.7,1,0,3,192,POINT (113.997055 22.606204),1_3
8458,2022-08-01 11:47:24,2022-08-01 11:47:27,2022-08-01 11:47:24,2022-08-01 06:50:50,113.990333,22.597978,13,2,66172.6,1,0,12,169,POINT (113.990333 22.597978),1_12
8447,2022-08-01 11:47:27,2022-08-01 11:47:27,2022-08-01 11:47:27,2022-08-01 11:23:28,113.997055,22.606204,20,290,78089.7,1,0,3,192,POINT (113.997055 22.606204),1_3
8447,2022-08-01 11:47:27,2022-08-01 11:47:27,2022-08-01 11:47:27,2022-08-01 11:23:28,113.997055,22.606204,20,290,78089.7,1,0,3,192,POINT (113.997055 22.606204),1_3
8335,2022-08-01 11:47:30,2022-08-01 11:47:29,2022-08-01 11:47:30,2022-08-01 10:19:13,113.994049,22.603872,18,29,65930.6,2,1,1,429,POINT (113.994049 22.603872),2_1
8471,2022-08-01 11:47:31,2022-08-01 11:47:32,2022-08-01 11:47:31,2022-08-01 11:39:31,113.994148,22.604169,16,209,71525.7,1,1,5,213,POINT (113.994148 22.604169),1_5
8458,2022-08-01 11:47:25,2022-08-01 11:47:33,2022-08-01 11:47:25,2022-08-01 06:50:50,113.99034099999999,22.598032999999997,17,7,66172.6,1,1,12,163,POINT (113.990341 22.598033),1_12
8411,2022-08-01 11:47:30,2022-08-01 11:47:33,2022-08-01 11:47:30,2022-08-01 06:50:11,113.998741,22.601526,28,336,51274.9,2,0,7,133,POINT (113.998741 22.601526),2_7
8365,2022-08-01 11:47:36,2022-08-01 11:47:36,2022-08-01 11:47:36,2022-08-01 06:58:33,113.991378,22.599477,14,239,59563.6,1,1,5,594,POINT (113.991378 22.599477),1_5
8411,2022-08-01 11:47:33,2022-08-01 11:47:36,2022-08-01 11:47:33,2022-08-01 06:50:11,113.998626,22.601707,28,322,51274.9,2,0,7,153,POINT (113.998626 22.601707),2_7
8458,2022-08-01 11:47:33,2022-08-01 11:47:37,2022-08-01 11:47:33,2022-08-01 06:50:50,113.99036399999999,22.598470000000002,22,5,66172.7,1,1,12,120,POINT (113.990364 22.59847),1_12
8147,2022-08-01 11:46:08,2022-08-01 11:47:38,2022-08-01 11:47:38,2022-08-01 11:23:38,113.99744399999999,22.610578,0,77,66247.6,1,0,1,533,POINT (113.997444 22.610578),1_1
8335,2022-08-01 11:47:38,2022-08-01 11:47:38,2022-08-01 11:47:38,2022-08-01 10:19:13,113.994171,22.604066,11,32,65930.7,2,1,1,443,POINT (113.994171 22.604066),2_1
8147,2022-08-01 11:46:08,2022-08-01 11:47:38,2022-08-01 11:47:38,2022-08-01 11:23:38,113.99744399999999,22.610578,0,77,66247.6,1,0,1,533,POINT (113.997444 22.610578),1_1
8147,2022-08-01 11:46:08,2022-08-01 11:47:38,2022-08-01 11:47:38,2022-08-01 11:23:38,113.99744399999999,22.610578,0,77,66247.6,1,0,1,533,POINT (113.997444 22.610578),1_1
8471,2022-08-01 11:47:38,2022-08-01 11:47:39,2022-08-01 11:47:38,2022-08-01 11:39:31,113.99396499999999,22.603916,18,217,71525.8,1,1,5,210,POINT (113.993965 22.603916),1_5
8471,2022-08-01 11:47:38,2022-08-01 11:47:39,2022-08-01 11:47:38,2022-08-01 11:39:31,113.99396499999999,22.603916,18,217,71525.8,1,1,5,210,POINT (113.993965 22.603916),1_5
8447,2022-08-01 11:47:27,2022-08-01 11:47:42,2022-08-01 11:47:41,2022-08-01 11:23:28,113.996955,22.606237,0,285,78089.7,1,0,3,183,POINT (113.996955 22.606237),1_3
8458,2022-08-01 11:47:40,2022-08-01 11:47:43,2022-08-01 11:47:40,2022-08-01 06:50:50,113.99043999999999,22.598917,25,29,66172.7,1,1,12,79,POINT (113.99044 22.598917),1_12
8365,2022-08-01 11:47:43,2022-08-01 11:47:43,2022-08-01 11:47:43,2022-08-01 06:58:33,113.991355,22.599479000000002,4,37,59563.6,1,0,13,339,POINT (113.991355 22.599479),1_13
8411,2022-08-01 11:47:41,2022-08-01 11:47:44,2022-08-01 11:47:41,2022-08-01 06:50:11,113.99835900000001,22.602006,17,344,51274.9,2,0,7,112,POINT (113.998359 22.602006),2_7
8335,2022-08-01 11:47:45,2022-08-01 11:47:45,2022-08-01 11:47:45,2022-08-01 10:19:13,113.99425500000001,22.604194,4,358,65930.7,2,1,1,454,POINT (113.994255 22.604194),2_1
8411,2022-08-01 11:47:43,2022-08-01 11:47:46,2022-08-01 11:47:43,2022-08-01 06:50:11,113.99834399999999,22.602037,4,329,51274.9,2,0,7,109,POINT (113.998344 22.602037),2_7
8458,2022-08-01 11:47:45,2022-08-01 11:47:48,2022-08-01 11:47:45,2022-08-01 06:50:50,113.99063799999999,22.599102,15,60,66172.8,1,0,13,357,POINT (113.990638 22.599102),1_13
8471,2022-08-01 11:47:49,2022-08-01 11:47:49,2022-08-01 11:47:49,2022-08-01 11:39:31,113.99356,22.603618,23,260,71525.8,1,1,5,232,POINT (113.99356 22.603618),1_5
8471,2022-08-01 11:47:49,2022-08-01 11:47:49,2022-08-01 11:47:49,2022-08-01 11:39:31,113.99356,22.603618,23,260,71525.8,1,1,5,232,POINT (113.99356 22.603618),1_5
8365,2022-08-01 11:47:50,2022-08-01 11:47:50,2022-08-01 11:47:50,2022-08-01 06:58:33,113.99141599999999,22.599544,5,64,59563.6,1,0,13,329,POINT (113.991416 22.599544),1_13
8335,2022-08-01 11:47:50,2022-08-01 11:47:50,2022-08-01 11:47:50,2022-08-01 10:19:13,113.994216,22.604276000000002,9,320,65930.7,2,1,1,452,POINT (113.994216 22.604276),2_1
8365,2022-08-01 11:47:50,2022-08-01 11:47:50,2022-08-01 11:47:50,2022-08-01 06:58:33,113.99141599999999,22.599544,5,64,59563.6,1,0,13,329,POINT (113.991416 22.599544),1_13
8335,2022-08-01 11:47:50,2022-08-01 11:47:50,2022-08-01 11:47:50,2022-08-01 10:19:13,113.994216,22.604276000000002,9,320,65930.7,2,1,1,452,POINT (113.994216 22.604276),2_1
8335,2022-08-01 11:47:50,2022-08-01 11:47:50,2022-08-01 11:47:50,2022-08-01 10:19:13,113.994216,22.604276000000002,9,320,65930.7,2,1,1,452,POINT (113.994216 22.604276),2_1
8365,2022-08-01 11:47:50,2022-08-01 11:47:50,2022-08-01 11:47:50,2022-08-01 06:58:33,113.99141599999999,22.599544,5,64,59563.6,1,0,13,329,POINT (113.991416 22.599544),1_13
8447,2022-08-01 11:47:51,2022-08-01 11:47:51,2022-08-01 11:47:51,2022-08-01 11:23:28,113.996597,22.606374,19,301,78089.8,1,1,3,141,POINT (113.996597 22.606374),1_3
8447,2022-08-01 11:47:51,2022-08-01 11:47:51,2022-08-01 11:47:51,2022-08-01 11:23:28,113.996597,22.606374,19,301,78089.8,1,1,3,141,POINT (113.996597 22.606374),1_3
8458,2022-08-01 11:47:49,2022-08-01 11:47:52,2022-08-01 11:47:49,2022-08-01 06:50:50,113.990852,22.59921,27,59,66172.8,1,0,13,347,POINT (113.990852 22.59921),1_13
8458,2022-08-01 11:47:49,2022-08-01 11:47:52,2022-08-01 11:47:49,2022-08-01 06:50:50,113.990852,22.59921,27,59,66172.8,1,0,13,347,POINT (113.990852 22.59921),1_13
8147,2022-08-01 11:46:08,2022-08-01 11:47:53,2022-08-01 11:47:53,2022-08-01 11:23:38,113.99744399999999,22.610574,0,77,66247.6,1,0,1,533,POINT (113.997444 22.610574),1_1
8147,2022-08-01 11:46:08,2022-08-01 11:47:53,2022-08-01 11:47:53,2022-08-01 11:23:38,113.99744399999999,22.610574,0,77,66247.6,1,0,1,533,POINT (113.997444 22.610574),1_1
8411,2022-08-01 11:47:54,2022-08-01 11:47:57,2022-08-01 11:47:54,2022-08-01 06:50:11,113.998176,22.602396,29,339,51275.0,2,1,7,65,POINT (113.998176 22.602396),2_7
8411,2022-08-01 11:47:55,2022-08-01 11:47:58,2022-08-01 11:47:55,2022-08-01 06:50:11,113.99814599999999,22.60246,28,340,51275.0,2,0,8,215,POINT (113.998146 22.60246),2_8
8471,2022-08-01 11:48:00,2022-08-01 11:48:01,2022-08-01 11:48:00,2022-08-01 11:39:31,113.99291200000002,22.603439,24,222,71525.9,1,1,5,292,POINT (113.992912 22.603439),1_5
8471,2022-08-01 11:48:00,2022-08-01 11:48:01,2022-08-01 11:48:00,2022-08-01 11:39:31,113.99291200000002,22.603439,24,222,71525.9,1,1,5,292,POINT (113.992912 22.603439),1_5
8471,2022-08-01 11:48:00,2022-08-01 11:48:01,2022-08-01 11:48:00,2022-08-01 11:39:31,113.99291200000002,22.603439,24,222,71525.9,1,1,5,292,POINT (113.992912 22.603439),1_5
8447,2022-08-01 11:48:01,2022-08-01 11:48:01,2022-08-01 11:48:01,2022-08-01 11:23:28,113.99600900000002,22.606563,21,280,78089.9,1,1,3,78,POINT (113.996009 22.606563),1_3
8447,2022-08-01 11:48:05,2022-08-01 11:48:05,2022-08-01 11:48:05,2022-08-01 11:23:28,113.99578000000001,22.606622,21,286,78089.9,1,0,4,294,POINT (113.99578 22.606622),1_4
8365,2022-08-01 11:47:50,2022-08-01 11:48:05,2022-08-01 11:48:05,2022-08-01 06:58:33,113.99146999999999,22.599523,0,90,59563.6,1,0,13,326,POINT (113.99147 22.599523),1_13
8365,2022-08-01 11:47:50,2022-08-01 11:48:05,2022-08-01 11:48:05,2022-08-01 06:58:33,113.99146999999999,22.599523,0,90,59563.6,1,0,13,326,POINT (113.99147 22.599523),1_13
8335,2022-08-01 11:48:06,2022-08-01 11:48:06,2022-08-01 11:48:06,2022-08-01 10:19:13,113.993858,22.604804,18,326,65930.8,2,1,1,427,POINT (113.993858 22.604804),2_1
8458,2022-08-01 11:47:49,2022-08-01 11:48:07,2022-08-01 11:48:03,2022-08-01 06:50:50,113.99117199999999,22.59937,0,69,66172.8,1,0,13,334,POINT (113.991172 22.59937),1_13
8147,2022-08-01 11:46:08,2022-08-01 11:48:09,2022-08-01 11:48:08,2022-08-01 11:23:38,113.99744399999999,22.610572,0,77,66247.6,1,0,1,533,POINT (113.997444 22.610572),1_1
8147,2022-08-01 11:46:08,2022-08-01 11:48:09,2022-08-01 11:48:08,2022-08-01 11:23:38,113.99744399999999,22.610572,0,77,66247.6,1,0,1,533,POINT (113.997444 22.610572),1_1
8147,2022-08-01 11:46:08,2022-08-01 11:48:09,2022-08-01 11:48:08,2022-08-01 11:23:38,113.99744399999999,22.610572,0,77,66247.6,1,0,1,533,POINT (113.997444 22.610572),1_1
8411,2022-08-01 11:48:06,2022-08-01 11:48:09,2022-08-01 11:48:06,2022-08-01 06:50:11,113.99803899999999,22.603051999999998,23,353,51275.1,2,0,8,209,POINT (113.998039 22.603052),2_8
8335,2022-08-01 11:48:10,2022-08-01 11:48:10,2022-08-01 11:48:10,2022-08-01 10:19:13,113.993804,22.604910999999998,8,22,65930.8,2,1,1,426,POINT (113.993804 22.604911),2_1
8335,2022-08-01 11:48:10,2022-08-01 11:48:10,2022-08-01 11:48:10,2022-08-01 10:19:13,113.993804,22.604910999999998,8,22,65930.8,2,1,1,426,POINT (113.993804 22.604911),2_1
8411,2022-08-01 11:48:11,2022-08-01 11:48:14,2022-08-01 11:48:11,2022-08-01 06:50:11,113.997932,22.603310999999998,17,328,51275.1,2,1,8,201,POINT (113.997932 22.603311),2_8
8411,2022-08-01 11:48:11,2022-08-01 11:48:14,2022-08-01 11:48:11,2022-08-01 06:50:11,113.997932,22.603310999999998,17,328,51275.1,2,1,8,201,POINT (113.997932 22.603311),2_8
8447,2022-08-01 11:48:14,2022-08-01 11:48:14,2022-08-01 11:48:14,2022-08-01 11:23:28,113.995391,22.606719000000002,14,273,78089.9,1,0,4,275,POINT (113.995391 22.606719),1_4
8411,2022-08-01 11:48:11,2022-08-01 11:48:14,2022-08-01 11:48:11,2022-08-01 06:50:11,113.997932,22.603310999999998,17,328,51275.1,2,1,8,201,POINT (113.997932 22.603311),2_8
8458,2022-08-01 11:48:11,2022-08-01 11:48:15,2022-08-01 11:48:11,2022-08-01 06:50:50,113.99155400000001,22.599618,25,44,66172.9,1,1,13,317,POINT (113.991554 22.599618),1_13
8447,2022-08-01 11:48:18,2022-08-01 11:48:19,2022-08-01 11:48:18,2022-08-01 11:23:28,113.9953,22.606643,13,189,78089.9,1,0,4,262,POINT (113.9953 22.606643),1_4
8471,2022-08-01 11:48:18,2022-08-01 11:48:19,2022-08-01 11:48:18,2022-08-01 11:39:31,113.992202,22.602901,11,293,71526.0,1,1,5,360,POINT (113.992202 22.602901),1_5
8365,2022-08-01 11:47:50,2022-08-01 11:48:20,2022-08-01 11:48:20,2022-08-01 06:58:33,113.99146999999999,22.599527,0,90,59563.6,1,0,13,326,POINT (113.99147 22.599527),1_13
8365,2022-08-01 11:47:50,2022-08-01 11:48:20,2022-08-01 11:48:20,2022-08-01 06:58:33,113.99146999999999,22.599527,0,90,59563.6,1,0,13,326,POINT (113.99147 22.599527),1_13
8365,2022-08-01 11:47:50,2022-08-01 11:48:20,2022-08-01 11:48:20,2022-08-01 06:58:33,113.99146999999999,22.599527,0,90,59563.6,1,0,13,326,POINT (113.99147 22.599527),1_13
8458,2022-08-01 11:48:18,2022-08-01 11:48:21,2022-08-01 11:48:18,2022-08-01 06:50:50,113.991836,22.599935000000002,21,32,66172.9,1,1,13,295,POINT (113.991836 22.599935),1_13
8458,2022-08-01 11:48:18,2022-08-01 11:48:21,2022-08-01 11:48:18,2022-08-01 06:50:50,113.991836,22.599935000000002,21,32,66172.9,1,1,13,295,POINT (113.991836 22.599935),1_13
8447,2022-08-01 11:48:22,2022-08-01 11:48:22,2022-08-01 11:48:22,2022-08-01 11:23:28,113.99529199999999,22.606542,9,199,78089.9,1,0,4,253,POINT (113.995292 22.606542),1_4
8447,2022-08-01 11:48:22,2022-08-01 11:48:22,2022-08-01 11:48:22,2022-08-01 11:23:28,113.99529199999999,22.606542,9,199,78089.9,1,0,4,253,POINT (113.995292 22.606542),1_4
8147,2022-08-01 11:46:08,2022-08-01 11:48:23,2022-08-01 11:48:23,2022-08-01 11:23:38,113.997451,22.610572,0,77,66247.6,1,0,1,533,POINT (113.997451 22.610572),1_1
8147,2022-08-01 11:46:08,2022-08-01 11:48:23,2022-08-01 11:48:23,2022-08-01 11:23:38,113.997451,22.610572,0,77,66247.6,1,0,1,533,POINT (113.997451 22.610572),1_1
8335,2022-08-01 11:48:10,2022-08-01 11:48:25,2022-08-01 11:48:25,2022-08-01 10:19:13,113.993774,22.604945999999998,0,22,65930.8,2,1,1,426,POINT (113.993774 22.604946),2_1
8471,2022-08-01 11:48:26,2022-08-01 11:48:27,2022-08-01 11:48:26,2022-08-01 11:39:31,113.991867,22.603179,24,313,71526.1,1,1,5,397,POINT (113.991867 22.603179),1_5
8471,2022-08-01 11:48:26,2022-08-01 11:48:27,2022-08-01 11:48:26,2022-08-01 11:39:31,113.991867,22.603179,24,313,71526.1,1,1,5,397,POINT (113.991867 22.603179),1_5
8335,2022-08-01 11:48:29,2022-08-01 11:48:29,2022-08-01 11:48:29,2022-08-01 10:19:13,113.993766,22.604991000000002,4,334,65930.8,2,1,1,425,POINT (113.993766 22.604991),2_1
8411,2022-08-01 11:48:30,2022-08-01 11:48:33,2022-08-01 11:48:30,2022-08-01 06:50:11,113.997901,22.603364000000003,4,286,51275.1,2,1,8,199,POINT (113.997901 22.603364),2_8
8458,2022-08-01 11:48:30,2022-08-01 11:48:34,2022-08-01 11:48:30,2022-08-01 06:50:50,113.992034,22.600576,29,0,66173.0,1,1,13,246,POINT (113.992034 22.600576),1_13
8365,2022-08-01 11:47:50,2022-08-01 11:48:35,2022-08-01 11:48:35,2022-08-01 06:58:33,113.99146200000001,22.599532999999997,0,90,59563.6,1,0,13,326,POINT (113.991462 22.599533),1_13
8365,2022-08-01 11:47:50,2022-08-01 11:48:35,2022-08-01 11:48:35,2022-08-01 06:58:33,113.99146200000001,22.599532999999997,0,90,59563.6,1,0,13,326,POINT (113.991462 22.599533),1_13
8411,2022-08-01 11:48:32,2022-08-01 11:48:35,2022-08-01 11:48:32,2022-08-01 06:50:11,113.99783300000001,22.603353,14,241,51275.1,2,1,8,192,POINT (113.997833 22.603353),2_8
8447,2022-08-01 11:48:22,2022-08-01 11:48:37,2022-08-01 11:48:36,2022-08-01 11:23:28,113.99526200000001,22.6065,0,196,78089.9,1,0,4,249,POINT (113.995262 22.6065),1_4
8458,2022-08-01 11:48:33,2022-08-01 11:48:37,2022-08-01 11:48:33,2022-08-01 06:50:50,113.992019,22.600778,25,352,66173.0,1,1,13,227,POINT (113.992019 22.600778),1_13
8447,2022-08-01 11:48:22,2022-08-01 11:48:37,2022-08-01 11:48:36,2022-08-01 11:23:28,113.99526200000001,22.6065,0,196,78089.9,1,0,4,249,POINT (113.995262 22.6065),1_4
8147,2022-08-01 11:46:08,2022-08-01 11:48:38,2022-08-01 11:48:38,2022-08-01 11:23:38,113.997459,22.610569,0,77,66247.6,1,0,1,533,POINT (113.997459 22.610569),1_1
8147,2022-08-01 11:46:08,2022-08-01 11:48:38,2022-08-01 11:48:38,2022-08-01 11:23:38,113.997459,22.610569,0,77,66247.6,1,0,1,533,POINT (113.997459 22.610569),1_1
8471,2022-08-01 11:48:38,2022-08-01 11:48:39,2022-08-01 11:48:38,2022-08-01 11:39:31,113.99136299999999,22.603542,16,279,71526.1,1,1,5,456,POINT (113.991363 22.603542),1_5
8471,2022-08-01 11:48:38,2022-08-01 11:48:39,2022-08-01 11:48:38,2022-08-01 11:39:31,113.99136299999999,22.603542,16,279,71526.1,1,1,5,456,POINT (113.991363 22.603542),1_5
8335,2022-08-01 11:48:40,2022-08-01 11:48:40,2022-08-01 11:48:40,2022-08-01 10:19:13,113.993583,22.605464,15,37,65930.9,2,1,1,429,POINT (113.993583 22.605464),2_1
8411,2022-08-01 11:48:39,2022-08-01 11:48:43,2022-08-01 11:48:39,2022-08-01 06:50:11,113.997505,22.603227,24,253,51275.2,2,1,8,155,POINT (113.997505 22.603227),2_8
8335,2022-08-01 11:48:43,2022-08-01 11:48:44,2022-08-01 11:48:43,2022-08-01 10:19:13,113.993705,22.605539,20,69,65930.9,2,1,1,444,POINT (113.993705 22.605539),2_1
8458,2022-08-01 11:48:42,2022-08-01 11:48:46,2022-08-01 11:48:42,2022-08-01 06:50:50,113.991867,22.601219,24,328,66173.1,1,1,13,181,POINT (113.991867 22.601219),1_13
8365,2022-08-01 11:47:50,2022-08-01 11:48:50,2022-08-01 11:48:50,2022-08-01 06:58:33,113.991455,22.599532999999997,0,90,59563.6,1,0,13,326,POINT (113.991455 22.599533),1_13
8147,2022-08-01 11:46:08,2022-08-01 11:48:53,2022-08-01 11:48:53,2022-08-01 11:23:38,113.997459,22.610567,0,77,66247.6,1,0,1,533,POINT (113.997459 22.610567),1_1
8147,2022-08-01 11:46:08,2022-08-01 11:48:53,2022-08-01 11:48:53,2022-08-01 11:23:38,113.997459,22.610567,0,77,66247.6,1,0,1,533,POINT (113.997459 22.610567),1_1
8335,2022-08-01 11:48:53,2022-08-01 11:48:53,2022-08-01 11:48:53,2022-08-01 10:19:13,113.994194,22.605789,22,54,65930.9,2,1,1,503,POINT (113.994194 22.605789),2_1
8335,2022-08-01 11:48:53,2022-08-01 11:48:53,2022-08-01 11:48:53,2022-08-01 10:19:13,113.994194,22.605789,22,54,65930.9,2,1,1,503,POINT (113.994194 22.605789),2_1
8471,2022-08-01 11:48:54,2022-08-01 11:48:54,2022-08-01 11:48:54,2022-08-01 11:39:31,113.99074499999999,22.603437,10,258,71526.2,1,1,5,519,POINT (113.990745 22.603437),1_5
8471,2022-08-01 11:48:54,2022-08-01 11:48:54,2022-08-01 11:48:54,2022-08-01 11:39:31,113.99074499999999,22.603437,10,258,71526.2,1,1,5,519,POINT (113.990745 22.603437),1_5
8411,2022-08-01 11:48:52,2022-08-01 11:48:55,2022-08-01 11:48:52,2022-08-01 06:50:11,113.99658899999999,22.602975,27,262,51275.3,2,0,9,303,POINT (113.996589 22.602975),2_9
8411,2022-08-01 11:48:52,2022-08-01 11:48:55,2022-08-01 11:48:52,2022-08-01 06:50:11,113.99658899999999,22.602975,27,262,51275.3,2,0,9,303,POINT (113.996589 22.602975),2_9
8447,2022-08-01 11:48:57,2022-08-01 11:48:57,2022-08-01 11:48:57,2022-08-01 11:23:28,113.994956,22.60625,21,249,78090.0,1,1,4,204,POINT (113.994956 22.60625),1_4
8458,2022-08-01 11:48:53,2022-08-01 11:48:57,2022-08-01 11:48:53,2022-08-01 06:50:50,113.99163,22.601762,23,33,66173.1,1,1,13,126,POINT (113.99163 22.601762),1_13
8458,2022-08-01 11:49:01,2022-08-01 11:49:04,2022-08-01 11:49:01,2022-08-01 06:50:50,113.99191200000001,22.602276999999997,27,26,66173.2,1,1,13,145,POINT (113.991912 22.602277),1_13
